package	symbol	function	macro	special-operator	variable	constant	type	class	condition	fboundp	boundp	find-class	sb-int-type-kind
COMMON-LISP	NRECONC	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	UNBOUND-SLOT	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	MERGE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*GENSYM-COUNTER*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	BROADCAST-STREAM	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	RPLACA	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	READ-DELIMITED-LIST	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	COUNT-IF	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ASSOC	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STANDARD	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	COND	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PATHNAME-DIRECTORY	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STANDARD-GENERIC-FUNCTION	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	BREAK	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MAKE-PATHNAME	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SIXTH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	KEYWORDP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	>=	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DEFSETF	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	WITH-SLOTS	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SIMPLE-VECTOR-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SUBLIS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SIN	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*PRINT-PRETTY*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	BOOLE-XOR	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	LEAST-POSITIVE-DOUBLE-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	&WHOLE	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	*LOAD-PRINT*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	FUNCALL	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SINH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	TAN	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SLEEP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PROG2	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NSTRING-UPCASE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CHAR-EQUAL	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	READ	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	RESTART-CASE	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ETYPECASE	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STREAM-EXTERNAL-FORMAT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*TRACE-OUTPUT*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	CALL-METHOD	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MOST-POSITIVE-SHORT-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	ASSOC-IF	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	METHOD-COMBINATION-ERROR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LIST-ALL-PACKAGES	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	REST	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*TERMINAL-IO*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	MAPL	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FILE-AUTHOR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DENOMINATOR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FLOAT-RADIX	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*COMPILE-VERBOSE*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	SIMPLE-BASE-STRING	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	TANH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*DEBUG-IO*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	WRITE-LINE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CDDAAR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LONG-FLOAT	no	no	no	no	no	no	no	no	no	no	no	yes
COMMON-LISP	REMF	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	INPUT-STREAM-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STREAM	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	FILE-LENGTH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SYMBOL-VALUE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	RPLACD	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	INLINE	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	CDR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CHAR-NAME	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BOOLE-CLR	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	STREAMP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FFLOOR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FIND-IF	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PPRINT-FILL	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FIFTH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BOOLE-C2	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	CAAR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	READ-SEQUENCE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MAKE-SYMBOL	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BOTH-CASE-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	TYPE	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	DELETE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DELETE-IF-NOT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DO	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FIND-IF-NOT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MULTIPLE-VALUE-SETQ	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BOOLE-NOR	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	STRING=	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MAP-INTO	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CONTINUE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LEAST-NEGATIVE-SHORT-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	INVOKE-RESTART	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CHAR-NOT-GREATERP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ROW-MAJOR-AREF	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	&REST	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	CHAR>	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ENSURE-GENERIC-FUNCTION	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LOGICAL-PATHNAME	yes	no	no	no	no	no	yes	no	yes	no	yes	yes
COMMON-LISP	LOGIOR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MACHINE-TYPE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LEAST-NEGATIVE-DOUBLE-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	FLOATING-POINT-OVERFLOW	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	OPTIMIZE	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	REALPART	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*COMPILE-PRINT*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	CDDDAR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DECLAIM	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	READ-FROM-STRING	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MAPLIST	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	HASH-TABLE-REHASH-THRESHOLD	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NO-APPLICABLE-METHOD	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BIT-EQV	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SET	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DOTIMES	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*DEFAULT-PATHNAME-DEFAULTS*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	*PRINT-LENGTH*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	CDDR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	/=	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PROGV	no	no	yes	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SHARED-INITIALIZE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	///	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	WRITE-SEQUENCE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	GET-UNIVERSAL-TIME	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	COS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LOGORC2	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MOST-NEGATIVE-FIXNUM	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	LOGANDC1	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MAPCON	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SEVENTH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SIMPLE-STRING	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	ECHO-STREAM-INPUT-STREAM	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	POSITION-IF-NOT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MERGE-PATHNAMES	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SATISFIES	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	**	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	INSPECT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MACHINE-INSTANCE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DEFINE-CONDITION	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CHAR<	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	COMPILE-FILE-PATHNAME	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PRINT-UNREADABLE-OBJECT	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*STANDARD-OUTPUT*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	STRING-DOWNCASE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STRING-NOT-GREATERP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	EQ	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STRING<	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	WRITE-BYTE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	&KEY	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	UNWIND-PROTECT	no	no	yes	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FDEFINITION	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	COSH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PRINT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ECHO-STREAM-OUTPUT-STREAM	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ARITHMETIC-ERROR	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	RATIONALIZE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CAAAAR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	EXPT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CHAR/=	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*MACROEXPAND-HOOK*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	PACKAGE-SHADOWING-SYMBOLS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NSTRING-CAPITALIZE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MISMATCH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STRING-CAPITALIZE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	REAL	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	NOTANY	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LISTEN	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NSUBSTITUTE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	HASH-TABLE-REHASH-SIZE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SAFETY	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	NSET-DIFFERENCE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	WITH-INPUT-FROM-STRING	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	T	no	no	no	no	yes	no	yes	no	no	yes	yes	yes
COMMON-LISP	THROW	no	no	yes	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PRINT-OBJECT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SIMPLE-BIT-VECTOR-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BIT-NOT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DECF	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*PRINT-LINES*	no	no	no	yes	no	no	no	no	no	yes	no	no
