package	symbol	function	macro	special-operator	variable	constant	type	class	condition	fboundp	boundp	find-class	sb-int-type-kind
SB-POSIX	ECHOE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SETRESGID	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	SIGFPE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	VT1	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	CFGETISPEED	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	B38400	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ESPIPE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SIGTTOU	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ONLRET	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ENOTTY	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EINVAL	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ESOCKTNOSUPPORT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	GETPWNAM	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	CFSETISPEED	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	LINK	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	F-SETLK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	LOG-ODELAY	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	S-IWUSR	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	HUPCL	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SPEED-T	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	LOG-MAIL	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	RENAME	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	CLOCAL	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	F-WRLCK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SYSLOG	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	VKILL	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	CR1	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	S-IROTH	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	FCHOWN	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	MAP-SHARED	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	PASSWD	no	no	no	no	no	no	yes	no	no	no	yes	yes
SB-POSIX	TCSAFLUSH	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	WIFSIGNALED	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ELIBBAD	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	ENOLINK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SIGSEGV	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	GETPGRP	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	S-IFLNK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SIGVTALRM	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	READ	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	TCFLAG-T	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	SIGTSTP	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ERESTART	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	ELIBEXEC	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	EMSGSIZE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	STRTOD	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ESTALE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TCIFLUSH	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ENOTNAM	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	ENAVAIL	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	DUP	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	GETPWUID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	EDEADLOCK	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	OPOST	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	LOG-KERN	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	WTERMSIG	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	S-IFWHT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EMFILE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	CHDIR	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	VERASE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	STAT-RDEV	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	MKSTEMP	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	EAGAIN	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	S-IREAD	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ECOMM	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	KILLPG	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	B115200	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	IGNBRK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	O-APPEND	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ECHONL	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	B600	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EAFNOSUPPORT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	GETGRNAM	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	VEOL	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	PASSWD-GECOS	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	CREAD	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TIME	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	EBADMSG	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SIGSYS	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	OFDEL	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SIGTERM	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	VSTART	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TCFLOW	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	GROUP-NAME	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	LOG-LOCAL0	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	F-SETOWN	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EXDEV	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	VTIME	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	FSYNC	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	NCCS	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TCSETATTR	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	TCOON	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EMULTIHOP	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	O-NOCTTY	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ENETDOWN	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SYSCALL-ERRNO	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	PARMRK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ENOTBLK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	S-ISSOCK	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	UTIME	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	VDISABLE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	O-NOFOLLOW	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	GETPID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ENOANO	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	ICRNL	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	O-EXCL	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	S-IFMT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	LOG-FTP	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	GETGID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	LOG-ALERT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EBFONT	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	B75	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TERMIOS-OFLAG	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ENOSTR	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EUCLEAN	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	EISDIR	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	MKFIFO	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ECHRNG	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	SIGKILL	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	CHROOT	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	S-IXGRP	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EADDRINUSE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	LOG-LPR	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	CRDLY	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	CSIZE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	BRKINT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	LOG-CONS	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	MAP-ANON	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	S-ISBLK	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	F-GETOWN	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	MS-INVALIDATE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	S-IXOTH	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	F-SETLKW	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EL3RST	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	PROT-READ	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	B9600	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	DO-PASSWDS	no	yes	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	NLDLY	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TERMIOS-CFLAG	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	B134	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EALREADY	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	BS1	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SIGPWR	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	SETGID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	GROUP-GID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ENOSYS	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	S-ISVTX	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	UMASK	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	CHMOD	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	S-IWRITE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	O-SYNC	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	FLOCK-WHENCE	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	EILSEQ	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EADDRNOTAVAIL	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	UNLINK	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	EOVERFLOW	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	FF0	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TCGETSID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	PASSWD-GID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ENETUNREACH	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	B0	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	LOG-CRON	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EDEADLK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	CREAT	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	LOG-DAEMON	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ECONNRESET	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	GETSID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	EDESTADDRREQ	no	no	no	no	yes	no	no	no	no	yes	no	no
