package	symbol	function	macro	special-operator	variable	constant	type	class	condition	fboundp	boundp	find-class	sb-int-type-kind
SB-MOP	SLOT-DEFINITION-TYPE	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MOP	STANDARD-WRITER-METHOD	no	no	no	no	no	no	yes	no	no	no	yes	yes
SB-MOP	CLASS-DIRECT-DEFAULT-INITARGS	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MOP	SLOT-DEFINITION-INITARGS	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MOP	STANDARD-SLOT-DEFINITION	no	no	no	no	no	no	yes	no	no	no	yes	yes
SB-MOP	GENERIC-FUNCTION	no	no	no	no	no	no	yes	no	no	no	yes	yes
SB-MOP	SLOT-BOUNDP-USING-CLASS	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MOP	EFFECTIVE-SLOT-DEFINITION-CLASS	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MOP	CLASS-DIRECT-SUPERCLASSES	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MOP	CLASS-PRECEDENCE-LIST	yes	no	no	no	no	no	no	no	yes	no	no	no
