package	symbol	function	macro	special-operator	variable	constant	type	class	condition	fboundp	boundp	find-class	sb-int-type-kind
SB-MPFR	<=	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	*MPFR-RND*	no	no	no	yes	no	no	no	no	no	yes	no	no
SB-MPFR	SET-ERANGE-FLAG	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	SUM	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	CLEAR-DIV-BY-ZERO	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	CLEAR-NAN-FLAG	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	RECIPROCAL-SQRT	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	EXP10	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	ERFC	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	ERANGEFLAG-P	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	ROUNDED-INT-ROUND	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	ZETA	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	SINH	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	>	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	NEGATE	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	EXPM1	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	DIGAMMA	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	CONST-CATALAN	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	MAKE-MPFR-FLOAT	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	SQUARE	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	CLEAR-INEX-FLAG	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	DIV	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	ACOS	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	CONST-EULER	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	GAMMA	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	FMA	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	COMPARE-2EXP	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	SIN-COS	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	LOG	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	JN	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	MODF	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	*MPFR-FEATURES*	no	no	no	yes	no	no	no	no	no	yes	no	no
SB-MPFR	CONST-LOG2	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	REGULARP	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	DIM	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	FLOOR	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	FMS	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	LOG2	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	SECH	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	ATANH	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	COS	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	FMOD	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	YN	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	FAC	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	MUL-2-RAISED	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	REMAINDER	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	CSC	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	K-ROOT	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	INEXFLAG-P	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	ZEROP	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	URANDOMB	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	MPFR-FLOAT-TO-STRING	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	EXP2	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	LNGAMMA	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-MPFR	SET-DIV-BY-ZERO-FLAG	yes	no	no	no	no	no	no	no	yes	no	no	no
