package	symbol	function	macro	special-operator	variable	constant	type	class	condition	fboundp	boundp	find-class	sb-int-type-kind
SB-SIMPLE-STREAMS	MAPPED-FILE-SIMPLE-STREAM	no	no	no	no	no	no	yes	no	no	no	yes	yes
SB-SIMPLE-STREAMS	PEEK-CHAR	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-SIMPLE-STREAMS	PRINC	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-SIMPLE-STREAMS	FORCE-OUTPUT	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-SIMPLE-STREAMS	*STANDARD-INPUT*	no	no	no	yes	no	no	no	no	no	yes	no	no
SB-SIMPLE-STREAMS	PRIN1-TO-STRING	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-SIMPLE-STREAMS	ANNOTATION-OUTPUT-SIMPLE-STREAM	no	no	no	no	no	no	yes	no	no	no	yes	yes
SB-SIMPLE-STREAMS	DIRECT-SIMPLE-STREAM	no	no	no	no	no	no	yes	no	no	no	yes	yes
SB-SIMPLE-STREAMS	TERMINAL-SIMPLE-STREAM	no	no	no	no	no	no	yes	no	no	no	yes	yes
SB-SIMPLE-STREAMS	STREAM	no	no	no	no	no	no	yes	no	no	no	yes	yes
SB-SIMPLE-STREAMS	DEVICE-CLOSE	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-SIMPLE-STREAMS	FILE-SIMPLE-STREAM	no	no	no	no	no	no	yes	no	no	no	yes	yes
SB-SIMPLE-STREAMS	STREAM-PLIST	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-SIMPLE-STREAMS	PRINT	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-SIMPLE-STREAMS	WRITE-STRING	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-SIMPLE-STREAMS	*TRACE-OUTPUT*	no	no	no	yes	no	no	no	no	no	yes	no	no
SB-SIMPLE-STREAMS	DEFAULT-OPEN-CLASS	no	no	no	no	no	no	no	no	no	no	no	no
SB-SIMPLE-STREAMS	STRING-SIMPLE-STREAM	no	no	no	no	no	no	yes	no	no	no	yes	yes
SB-SIMPLE-STREAMS	WRITE-TO-STRING	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-SIMPLE-STREAMS	FILE-POSITION	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-SIMPLE-STREAMS	SINGLE-CHANNEL-SIMPLE-STREAM	no	no	no	no	no	no	yes	no	no	no	yes	yes
SB-SIMPLE-STREAMS	INPUT-STREAM-P	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-SIMPLE-STREAMS	WAIT-FOR-INPUT-AVAILABLE	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-SIMPLE-STREAMS	ADD-STREAM-INSTANCE-FLAGS	no	yes	no	no	no	no	no	no	yes	no	no	no
SB-SIMPLE-STREAMS	READ-PRESERVING-WHITESPACE	yes	no	no	no	no	no	no	no	yes	no	no	no
