package	symbol	kind	crate	phase	direct-expansion	notes
COMMON-LISP	PUSH	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	PUSHNEW	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	REMF	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	REPLACE	function	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	RESTART-BIND	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	RESTART-CASE	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	RETURN	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	SETF	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	SPECIAL-OPERATOR-P	function	ncl-lib-macros	1	no	reclassified by subsystem ownership rule
COMMON-LISP	STEP	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	TIME	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	TRACE	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	TYPECASE	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	UNLESS	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	UNTRACE	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	VALUES	function	ncl-lib-macros	1	no	reclassified by subsystem ownership rule
COMMON-LISP	VALUES-LIST	function	ncl-lib-macros	1	no	reclassified by subsystem ownership rule
COMMON-LISP	WARN	function	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	WHEN	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	WITH-ACCESSORS	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	WITH-COMPILATION-UNIT	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	WITH-CONDITION-RESTARTS	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	WITH-HASH-TABLE-ITERATOR	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	WITH-INPUT-FROM-STRING	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	WITH-OPEN-FILE	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	WITH-OPEN-STREAM	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	WITH-OUTPUT-TO-STRING	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	WITH-PACKAGE-ITERATOR	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	WITH-SIMPLE-RESTART	macro	ncl-lib-macros	1	no	macro expansion/setf surface
COMMON-LISP	WITH-SLOTS	macro	ncl-lib-macros	1	no	macro expansion/setf surface
