package	symbol	kind	crate	phase	direct-expansion	notes
COMMON-LISP	FTRUNCATE	function	ncl-lib-numbers	1	no	reclassified by subsystem ownership rule
COMMON-LISP	GCD	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	IMAGPART	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	INTEGER-DECODE-FLOAT	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	INTEGER-LENGTH	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	INTEGERP	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	ISQRT	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LCM	function	ncl-lib-numbers	1	no	reclassified by subsystem ownership rule
COMMON-LISP	LDB	function	ncl-lib-numbers	1	yes	numeric tower or numeric type
COMMON-LISP	LDB-TEST	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LEAST-NEGATIVE-DOUBLE-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LEAST-NEGATIVE-LONG-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LEAST-NEGATIVE-NORMALIZED-DOUBLE-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LEAST-NEGATIVE-NORMALIZED-LONG-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LEAST-NEGATIVE-NORMALIZED-SHORT-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LEAST-NEGATIVE-NORMALIZED-SINGLE-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LEAST-NEGATIVE-SHORT-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LEAST-NEGATIVE-SINGLE-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LEAST-POSITIVE-DOUBLE-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LEAST-POSITIVE-LONG-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LEAST-POSITIVE-NORMALIZED-DOUBLE-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LEAST-POSITIVE-NORMALIZED-LONG-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LEAST-POSITIVE-NORMALIZED-SHORT-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LEAST-POSITIVE-NORMALIZED-SINGLE-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LEAST-POSITIVE-SHORT-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LEAST-POSITIVE-SINGLE-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LOG	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LOGAND	function	ncl-lib-numbers	1	yes	numeric tower or numeric type
COMMON-LISP	LOGANDC1	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LOGANDC2	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LOGBITP	function	ncl-lib-numbers	1	no	reclassified by subsystem ownership rule
COMMON-LISP	LOGCOUNT	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LOGEQV	function	ncl-lib-numbers	1	yes	reclassified by subsystem ownership rule
COMMON-LISP	LOGIOR	function	ncl-lib-numbers	1	yes	numeric tower or numeric type
COMMON-LISP	LOGNAND	function	ncl-lib-numbers	1	no	reclassified by subsystem ownership rule
COMMON-LISP	LOGNOR	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LOGNOT	function	ncl-lib-numbers	1	yes	numeric tower or numeric type
COMMON-LISP	LOGORC1	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LOGORC2	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LOGTEST	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LOGXOR	function	ncl-lib-numbers	1	yes	numeric tower or numeric type
COMMON-LISP	LONG-FLOAT-EPSILON	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	LONG-FLOAT-NEGATIVE-EPSILON	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	MAKE-RANDOM-STATE	function	ncl-lib-numbers	1	no	reclassified by subsystem ownership rule
COMMON-LISP	MASK-FIELD	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	MAX	function	ncl-lib-numbers	1	yes	numeric tower or numeric type
COMMON-LISP	MIN	function	ncl-lib-numbers	1	yes	numeric tower or numeric type
COMMON-LISP	MINUSP	function	ncl-lib-numbers	1	no	reclassified by subsystem ownership rule
COMMON-LISP	MOD	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	MOST-NEGATIVE-DOUBLE-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	MOST-NEGATIVE-FIXNUM	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	MOST-NEGATIVE-LONG-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	MOST-NEGATIVE-SHORT-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	MOST-NEGATIVE-SINGLE-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	MOST-POSITIVE-DOUBLE-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	MOST-POSITIVE-FIXNUM	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	MOST-POSITIVE-LONG-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	MOST-POSITIVE-SHORT-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	MOST-POSITIVE-SINGLE-FLOAT	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	NUMBERP	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	NUMERATOR	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	ODDP	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	PHASE	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	PI	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	PLUSP	function	ncl-lib-numbers	1	no	reclassified by subsystem ownership rule
COMMON-LISP	RANDOM	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	RANDOM-STATE-P	function	ncl-lib-numbers	1	no	reclassified by subsystem ownership rule
COMMON-LISP	RATIONAL	class+function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	RATIONALIZE	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	RATIONALP	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	REALP	function	ncl-lib-numbers	1	no	reclassified by subsystem ownership rule
COMMON-LISP	REALPART	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	REM	function	ncl-lib-numbers	1	no	reclassified by subsystem ownership rule
COMMON-LISP	ROUND	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	SCALE-FLOAT	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	SHORT-FLOAT-EPSILON	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	SHORT-FLOAT-NEGATIVE-EPSILON	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	SIGNUM	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	SIN	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	SINGLE-FLOAT-EPSILON	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	SINGLE-FLOAT-NEGATIVE-EPSILON	constant	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	SINH	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	SQRT	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	TAN	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	TANH	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	TRUNCATE	function	ncl-lib-numbers	1	no	numeric tower or numeric type
COMMON-LISP	ZEROP	function	ncl-lib-numbers	1	no	reclassified by subsystem ownership rule
